window_id,flight_id,window_index,num_samples,true_label,predicted_label,is_correct,fault_samples_in_window,max_vel_z,max_vel_xy,max_gyro_xy,max_gyro_z
2018-07-18/flight3_w20,2018-07-18/flight3,20,100,Nominal,Propulsion/Control,False,0,3.390000,16.800000,0.531000,0.397000
2018-07-18/flight3_w21,2018-07-18/flight3,21,100,Nominal,Propulsion/Control,False,0,2.210000,16.860000,0.882000,0.307000
2018-07-18/flight3_w22,2018-07-18/flight3,22,100,Nominal,Propulsion/Control,False,0,4.630000,16.340000,0.755000,0.379000
2018-07-18/flight3_w23,2018-07-18/flight3,23,100,Nominal,Propulsion/Control,False,0,3.420000,14.060000,0.994000,0.529000
2018-07-18/flight3_w24,2018-07-18/flight3,24,100,Nominal,Propulsion/Control,False,0,3.420000,13.270000,0.521000,0.701000
2018-07-18/flight3_w25,2018-07-18/flight3,25,100,Nominal,Propulsion/Control,False,0,2.660000,12.670000,0.668000,0.527000
2018-07-18/flight3_w26,2018-07-18/flight3,26,100,Nominal,Propulsion/Control,False,0,1.630000,12.880000,1.098000,0.405000
2018-07-18/flight3_w27,2018-07-18/flight3,27,100,Nominal,Propulsion/Control,False,0,2.000000,13.660000,0.592000,0.331000
2018-07-18/flight3_w28,2018-07-18/flight3,28,100,Nominal,Propulsion/Control,False,0,1.460000,15.420000,0.898000,0.367000
2018-07-18/flight3_w29,2018-07-18/flight3,29,100,Nominal,Propulsion/Control,False,0,2.820000,14.900000,0.534000,0.281000
2018-07-18/flight3_w30,2018-07-18/flight3,30,100,Nominal,Propulsion/Control,False,0,2.200000,16.180000,0.722000,0.465000
2018-07-18/flight3_w31,2018-07-18/flight3,31,100,Nominal,Propulsion/Control,False,0,1.340000,15.530000,0.743000,0.625000
2018-07-18/flight3_w32,2018-07-18/flight3,32,100,Nominal,Propulsion/Control,False,0,6.600000,27.430000,0.726000,0.693000
2018-07-18/flight3_w33,2018-07-18/flight3,33,100,Nominal,Propulsion/Control,False,0,2.370000,27.100000,0.866000,0.671000
2018-07-18/flight3_w34,2018-07-18/flight3,34,100,Nominal,Propulsion/Control,False,0,6.270000,23.780000,0.680000,0.602000
2018-07-18/flight3_w35,2018-07-18/flight3,35,100,Nominal,Propulsion/Control,False,0,3.810000,21.440000,0.934000,0.452000
2018-07-18/flight3_w36,2018-07-18/flight3,36,100,Nominal,Propulsion/Control,False,0,5.800000,24.940000,1.088000,0.637000
2018-07-18/flight3_w37,2018-07-18/flight3,37,100,Nominal,Propulsion/Control,False,0,4.620000,22.820000,0.750000,0.581000
2018-07-18/flight3_w38,2018-07-18/flight3,38,100,Nominal,Propulsion/Control,False,0,4.550000,24.070000,0.987000,0.501000
2018-07-18/flight3_w39,2018-07-18/flight3,39,100,Nominal,Propulsion/Control,False,0,7.050000,25.610000,1.561000,0.685000
2018-07-18/flight3_w40,2018-07-18/flight3,40,100,Nominal,Propulsion/Control,False,0,4.480000,24.550000,0.738000,0.578000
2018-07-18/flight3_w41,2018-07-18/flight3,41,100,Nominal,Propulsion/Control,False,0,5.500000,24.800000,1.048000,0.578000
2018-07-18/flight3_w42,2018-07-18/flight3,42,100,Nominal,Propulsion/Control,False,0,5.850000,23.350000,1.614000,0.713000
2018-07-18/flight3_w43,2018-07-18/flight3,43,100,Nominal,Propulsion/Control,False,0,4.940000,16.200000,0.708000,0.421000
2018-07-18/flight3_w44,2018-07-18/flight3,44,100,Nominal,Propulsion/Control,False,0,7.780000,21.680000,1.366000,0.501000
2018-07-18/flight3_w45,2018-07-18/flight3,45,100,Nominal,Nominal,True,0,0.750000,13.640000,0.289000,0.229000
2018-07-18/flight3_w46,2018-07-18/flight3,46,100,Nominal,Propulsion/Control,False,0,3.300000,17.340000,0.565000,0.489000
2018-07-18/flight3_w47,2018-07-18/flight3,47,100,Nominal,Propulsion/Control,False,0,2.860000,14.440000,0.896000,0.487000
2018-07-18/flight3_w48,2018-07-18/flight3,48,100,Nominal,Propulsion/Control,False,0,3.790000,13.030000,0.934000,0.567000
2018-07-18/flight3_w49,2018-07-18/flight3,49,100,Nominal,Propulsion/Control,False,0,1.620000,12.150000,0.768000,0.422000
2018-07-18/flight3_w50,2018-07-18/flight3,50,100,Nominal,Propulsion/Control,False,0,2.700000,13.180000,0.846000,0.435000
2018-07-18/flight3_w51,2018-07-18/flight3,51,100,Nominal,Propulsion/Control,False,0,1.420000,11.260000,0.587000,0.226000
2018-07-18/flight3_w52,2018-07-18/flight3,52,100,Nominal,Propulsion/Control,False,0,2.510000,17.340000,0.700000,0.486000
2018-07-18/flight3_w53,2018-07-18/flight3,53,100,Nominal,Propulsion/Control,False,0,4.310000,16.170000,0.383000,0.538000
2018-07-18/flight3_w54,2018-07-18/flight3,54,100,Nominal,Propulsion/Control,False,0,3.860000,21.570000,1.126000,0.551000
2018-07-18/flight3_w55,2018-07-18/flight3,55,100,Nominal,Propulsion/Control,False,0,2.720000,20.860000,1.058000,0.636000
2018-07-18/flight3_w56,2018-07-18/flight3,56,100,Nominal,Propulsion/Control,False,0,6.800000,21.620000,1.316000,0.580000
2018-07-18/flight3_w57,2018-07-18/flight3,57,100,Nominal,Propulsion/Control,False,0,1.110000,19.920000,1.336000,1.045000
2018-07-18/flight3_w58,2018-07-18/flight3,58,100,Nominal,Propulsion/Control,False,0,0.410000,2.670000,0.943000,0.526000
2018-07-18/flight3_w59,2018-07-18/flight3,59,100,Nominal,Propulsion/Control,False,0,0.290000,1.400000,0.884000,0.620000
2018-07-18/flight3_w60,2018-07-18/flight3,60,100,Nominal,Nominal,True,0,0.230000,0.220000,0.014000,0.007000
2018-07-18/flight3_w61,2018-07-18/flight3,61,100,Nominal,Nominal,True,0,0.140000,0.220000,0.014000,0.007000
2018-07-18/flight3_w62,2018-07-18/flight3,62,100,Nominal,Nominal,True,0,0.130000,0.220000,0.014000,0.006000
2018-07-18/flight3_w63,2018-07-18/flight3,63,100,Nominal,Nominal,True,0,0.140000,0.180000,0.015000,0.004000
2018-07-18/flight3_w64,2018-07-18/flight3,64,100,Nominal,Nominal,True,0,0.140000,0.190000,0.051000,0.118000
2018-07-18/flight3_w65,2018-07-18/flight3,65,100,Nominal,Nominal,True,0,0.140000,0.200000,0.148000,0.094000
2018-07-18/flight3_w66,2018-07-18/flight3,66,100,Nominal,Nominal,True,0,0.150000,0.150000,0.136000,0.178000
2018-07-18/flight3_w67,2018-07-18/flight3,67,100,Nominal,Nominal,True,0,0.140000,0.140000,0.015000,0.003000
2018-07-18/flight3_w68,2018-07-18/flight3,68,100,Nominal,Nominal,True,0,0.120000,0.110000,0.014000,0.004000
2018-07-18/flight4_w0,2018-07-18/flight4,0,100,Nominal,Nominal,True,0,0.000000,0.000000,0.013000,0.004000
2018-07-18/flight4_w1,2018-07-18/flight4,1,100,Nominal,Nominal,True,0,0.000000,0.000000,0.013000,0.005000
2018-07-18/flight4_w2,2018-07-18/flight4,2,100,Nominal,Nominal,True,0,0.000000,0.000000,0.014000,0.004000
2018-07-18/flight4_w3,2018-07-18/flight4,3,100,Nominal,Nominal,True,0,0.000000,0.000000,0.124000,0.013000
2018-07-18/flight4_w4,2018-07-18/flight4,4,100,Nominal,Nominal,True,0,0.000000,0.000000,0.200000,0.032000
2018-07-18/flight4_w5,2018-07-18/flight4,5,100,Nominal,Nominal,True,0,0.000000,0.000000,0.156000,0.030000
2018-07-18/flight4_w6,2018-07-18/flight4,6,100,Nominal,Nominal,True,0,0.000000,0.000000,0.058000,0.019000
2018-07-18/flight4_w7,2018-07-18/flight4,7,100,Nominal,Nominal,True,0,0.000000,0.000000,0.016000,0.006000
2018-07-18/flight4_w8,2018-07-18/flight4,8,100,Nominal,Nominal,True,0,0.000000,0.000000,0.016000,0.005000
2018-07-18/flight4_w9,2018-07-18/flight4,9,100,Nominal,Nominal,True,0,0.000000,0.000000,0.016000,0.005000
2018-07-18/flight4_w10,2018-07-18/flight4,10,100,Nominal,Nominal,True,0,0.000000,0.050000,0.016000,0.004000
2018-07-18/flight4_w11,2018-07-18/flight4,11,100,Nominal,Nominal,True,0,0.020000,0.100000,0.016000,0.005000
2018-07-18/flight4_w12,2018-07-18/flight4,12,100,Nominal,Nominal,True,0,0.020000,0.100000,0.017000,0.005000
2018-07-18/flight4_w13,2018-07-18/flight4,13,100,Nominal,Nominal,True,0,0.010000,0.050000,0.017000,0.005000
2018-07-18/flight4_w14,2018-07-18/flight4,14,100,Nominal,Nominal,True,0,0.010000,0.110000,0.017000,0.005000
2018-07-18/flight4_w15,2018-07-18/flight4,15,100,Nominal,Nominal,True,0,0.010000,0.060000,0.017000,0.005000
2018-07-18/flight4_w16,2018-07-18/flight4,16,100,Nominal,Nominal,True,0,0.020000,0.160000,0.017000,0.005000
2018-07-18/flight4_w17,2018-07-18/flight4,17,100,Nominal,Nominal,True,0,0.030000,0.170000,0.017000,0.005000
2018-07-18/flight4_w18,2018-07-18/flight4,18,100,Nominal,Nominal,True,0,0.020000,0.060000,0.018000,0.005000
2018-07-18/flight5_w0,2018-07-18/flight5,0,100,Nominal,Nominal,True,0,0.040000,0.130000,0.018000,0.006000
2018-07-18/flight5_w1,2018-07-18/flight5,1,100,Nominal,Nominal,True,0,0.030000,0.170000,0.018000,0.006000
2018-07-18/flight5_w2,2018-07-18/flight5,2,100,Nominal,Nominal,True,0,0.020000,0.170000,0.019000,0.007000
2018-07-18/flight5_w3,2018-07-18/flight5,3,100,Nominal,Nominal,True,0,0.030000,0.150000,0.019000,0.006000
2018-07-18/flight5_w4,2018-07-18/flight5,4,100,Nominal,Nominal,True,0,0.020000,0.130000,0.019000,0.007000
2018-07-18/flight5_w5,2018-07-18/flight5,5,100,Nominal,Nominal,True,0,0.020000,0.120000,0.019000,0.006000
2018-07-18/flight5_w6,2018-07-18/flight5,6,100,Nominal,Nominal,True,0,0.030000,0.150000,0.019000,0.007000
2018-07-18/flight5_w7,2018-07-18/flight5,7,100,Nominal,Nominal,True,0,0.030000,0.140000,0.019000,0.007000
2018-07-18/flight5_w8,2018-07-18/flight5,8,100,Nominal,Nominal,True,0,0.030000,0.150000,0.019000,0.006000
2018-07-18/flight5_w9,2018-07-18/flight5,9,100,Nominal,Nominal,True,0,0.020000,0.220000,0.019000,0.007000
2018-07-18/flight5_w10,2018-07-18/flight5,10,100,Nominal,Nominal,True,0,0.010000,0.130000,0.020000,0.006000
2018-07-18/flight5_w11,2018-07-18/flight5,11,100,Nominal,Nominal,True,0,0.020000,0.190000,0.020000,0.006000
2018-07-18/flight5_w12,2018-07-18/flight5,12,100,Nominal,Nominal,True,0,0.010000,0.150000,0.020000,0.006000
2018-07-18/flight5_w13,2018-07-18/flight5,13,100,Nominal,Nominal,True,0,0.010000,0.130000,0.020000,0.006000
2018-07-18/flight6_w0,2018-07-18/flight6,0,100,Propulsion/Control,Nominal,False,100,0.050000,0.300000,0.013000,0.006000
2018-07-18/flight6_w1,2018-07-18/flight6,1,100,Propulsion/Control,Nominal,False,100,0.050000,0.330000,0.014000,0.006000
2018-07-18/flight6_w2,2018-07-18/flight6,2,100,Propulsion/Control,Nominal,False,100,0.040000,0.320000,0.014000,0.006000
2018-07-18/flight6_w3,2018-07-18/flight6,3,100,Propulsion/Control,Nominal,False,100,0.050000,0.300000,0.015000,0.006000
2018-07-18/flight6_w4,2018-07-18/flight6,4,100,Propulsion/Control,Nominal,False,100,0.040000,0.310000,0.015000,0.006000
2018-07-18/flight6_w5,2018-07-18/flight6,5,100,Propulsion/Control,Nominal,False,100,0.020000,0.300000,0.015000,0.007000
2018-07-18/flight6_w6,2018-07-18/flight6,6,100,Propulsion/Control,Nominal,False,100,0.040000,0.280000,0.015000,0.007000
2018-07-18/flight6_w7,2018-07-18/flight6,7,100,Propulsion/Control,Nominal,False,100,0.050000,0.350000,0.015000,0.008000
2018-07-18/flight6_w8,2018-07-18/flight6,8,100,Propulsion/Control,Nominal,False,100,0.070000,0.290000,0.015000,0.008000
2018-07-18/flight6_w9,2018-07-18/flight6,9,100,Propulsion/Control,Nominal,False,100,0.040000,0.320000,0.016000,0.007000
2018-07-18/flight6_w10,2018-07-18/flight6,10,100,Propulsion/Control,Nominal,False,100,0.050000,0.390000,0.016000,0.008000
2018-07-18/flight6_w11,2018-07-18/flight6,11,100,Propulsion/Control,Nominal,False,100,0.060000,0.340000,0.016000,0.007000
2018-07-18/flight6_w12,2018-07-18/flight6,12,100,Propulsion/Control,Nominal,False,100,0.060000,0.310000,0.016000,0.007000
2018-07-18/flight6_w13,2018-07-18/flight6,13,100,Propulsion/Control,Nominal,False,100,0.030000,0.330000,0.016000,0.012000
2018-07-18/flight6_w14,2018-07-18/flight6,14,100,Propulsion/Control,Nominal,False,100,0.030000,0.320000,0.016000,0.010000
2018-07-18/flight6_w15,2018-07-18/flight6,15,100,Propulsion/Control,Nominal,False,100,0.030000,0.310000,0.017000,0.010000
2018-07-18/flight7_w0,2018-07-18/flight7,0,100,Propulsion/Control,Nominal,False,100,0.020000,0.310000,0.035000,0.040000
2018-07-18/flight7_w1,2018-07-18/flight7,1,100,Propulsion/Control,Nominal,False,100,0.030000,0.250000,0.029000,0.053000
2018-07-18/flight7_w2,2018-07-18/flight7,2,100,Propulsion/Control,Nominal,False,100,0.010000,0.310000,0.020000,0.009000
2018-07-18/flight7_w3,2018-07-18/flight7,3,100,Propulsion/Control,Nominal,False,100,0.020000,0.270000,0.020000,0.008000
2018-07-18/flight7_w4,2018-07-18/flight7,4,100,Propulsion/Control,Nominal,False,100,0.050000,0.250000,0.026000,0.030000
2018-07-18/flight7_w5,2018-07-18/flight7,5,100,Propulsion/Control,Nominal,False,100,0.460000,0.290000,0.388000,0.157000
2018-07-18/flight7_w6,2018-07-18/flight7,6,100,Propulsion/Control,Propulsion/Control,True,100,0.780000,1.320000,0.648000,0.765000
2018-07-18/flight7_w7,2018-07-18/flight7,7,100,Propulsion/Control,Propulsion/Control,True,100,0.380000,1.440000,0.637000,0.525000
2018-07-18/flight7_w8,2018-07-18/flight7,8,100,Propulsion/Control,Propulsion/Control,True,100,0.690000,1.110000,0.770000,0.698000
2018-07-18/flight7_w9,2018-07-18/flight7,9,100,Propulsion/Control,Nominal,False,100,0.020000,0.260000,0.025000,0.030000
2018-07-18/flight7_w10,2018-07-18/flight7,10,100,Propulsion/Control,Nominal,False,100,0.030000,0.180000,0.026000,0.028000
2018-07-18/flight7_w11,2018-07-18/flight7,11,100,Propulsion/Control,Nominal,False,100,0.030000,0.200000,0.025000,0.019000
2018-07-18/flight7_w12,2018-07-18/flight7,12,100,Propulsion/Control,Nominal,False,100,0.040000,0.180000,0.026000,0.033000
2018-07-18/flight7_w13,2018-07-18/flight7,13,100,Propulsion/Control,Nominal,False,100,0.030000,0.200000,0.027000,0.011000
2018-07-18/flight7_w14,2018-07-18/flight7,14,100,Propulsion/Control,Nominal,False,100,0.030000,0.180000,0.027000,0.009000
2018-07-18/flight7_w15,2018-07-18/flight7,15,100,Propulsion/Control,Nominal,False,100,0.030000,0.190000,0.028000,0.010000
2018-07-18/flight7_w16,2018-07-18/flight7,16,100,Propulsion/Control,Nominal,False,100,0.030000,0.180000,0.026000,0.027000
2018-07-18/flight7_w17,2018-07-18/flight7,17,100,Propulsion/Control,Nominal,False,100,0.030000,0.180000,0.028000,0.025000
2018-07-18/flight7_w18,2018-07-18/flight7,18,100,Propulsion/Control,Propulsion/Control,True,100,0.300000,3.720000,0.953000,0.225000
2018-07-18/flight7_w19,2018-07-18/flight7,19,100,Propulsion/Control,Propulsion/Control,True,100,0.460000,3.720000,0.744000,0.949000
2018-07-18/flight7_w20,2018-07-18/flight7,20,100,Propulsion/Control,Propulsion/Control,True,100,5.250000,21.240000,0.817000,0.302000
2018-07-18/flight7_w21,2018-07-18/flight7,21,100,Propulsion/Control,Propulsion/Control,True,100,5.640000,21.810000,1.020000,0.710000
2018-07-18/flight7_w22,2018-07-18/flight7,22,100,Propulsion/Control,Propulsion/Control,True,100,6.630000,24.430000,0.903000,0.303000
2018-07-18/flight7_w23,2018-07-18/flight7,23,100,Propulsion/Control,Propulsion/Control,True,100,4.940000,20.370000,2.056000,0.614000
2018-07-18/flight7_w24,2018-07-18/flight7,24,100,Propulsion/Control,Propulsion/Control,True,100,5.230000,17.980000,1.049000,0.464000
2018-07-18/flight7_w25,2018-07-18/flight7,25,100,Propulsion/Control,Propulsion/Control,True,100,2.170000,17.620000,0.674000,0.388000
2018-07-18/flight7_w26,2018-07-18/flight7,26,100,Propulsion/Control,Propulsion/Control,True,100,1.660000,19.610000,0.676000,0.550000
2018-07-18/flight7_w27,2018-07-18/flight7,27,100,Propulsion/Control,Propulsion/Control,True,100,1.880000,20.460000,0.751000,0.348000
2018-07-18/flight7_w28,2018-07-18/flight7,28,100,Propulsion/Control,Nominal,False,100,2.170000,17.860000,0.494000,0.348000
2018-07-18/flight7_w29,2018-07-18/flight7,29,100,Propulsion/Control,Nominal,False,100,1.390000,16.950000,0.286000,0.202000
2018-07-18/flight7_w30,2018-07-18/flight7,30,100,Propulsion/Control,Propulsion/Control,True,100,1.670000,16.210000,0.586000,0.506000
2018-07-18/flight7_w31,2018-07-18/flight7,31,100,Propulsion/Control,Nominal,False,100,1.530000,16.020000,0.515000,0.400000
2018-07-18/flight7_w32,2018-07-18/flight7,32,100,Propulsion/Control,Propulsion/Control,True,100,1.870000,18.010000,0.554000,0.553000
2018-07-18/flight7_w33,2018-07-18/flight7,33,100,Propulsion/Control,Nominal,False,100,1.830000,18.520000,0.440000,0.203000
2018-07-18/flight7_w34,2018-07-18/flight7,34,100,Propulsion/Control,Propulsion/Control,True,100,2.630000,21.550000,0.718000,0.459000
2018-07-18/flight7_w35,2018-07-18/flight7,35,100,Propulsion/Control,Propulsion/Control,True,100,2.930000,19.380000,0.456000,0.488000
2018-07-18/flight7_w36,2018-07-18/flight7,36,100,Propulsion/Control,Propulsion/Control,True,100,2.700000,14.210000,0.632000,0.355000
2018-07-18/flight7_w37,2018-07-18/flight7,37,100,Propulsion/Control,Propulsion/Control,True,100,5.380000,22.040000,0.947000,0.368000
2018-07-18/flight7_w38,2018-07-18/flight7,38,100,Propulsion/Control,Propulsion/Control,True,100,7.710000,28.740000,0.921000,0.386000
2018-07-18/flight7_w39,2018-07-18/flight7,39,100,Propulsion/Control,Propulsion/Control,True,100,6.680000,25.830000,0.452000,0.297000
2018-07-18/flight7_w40,2018-07-18/flight7,40,100,Propulsion/Control,Propulsion/Control,True,100,2.510000,24.370000,0.723000,0.622000
2018-07-18/flight7_w41,2018-07-18/flight7,41,100,Propulsion/Control,Propulsion/Control,True,100,6.750000,22.200000,1.171000,0.420000
2018-07-18/flight7_w42,2018-07-18/flight7,42,100,Propulsion/Control,Propulsion/Control,True,100,4.110000,23.020000,1.351000,0.561000
2018-07-18/flight7_w43,2018-07-18/flight7,43,100,Propulsion/Control,Propulsion/Control,True,100,1.280000,17.300000,0.535000,0.212000
2018-07-18/flight7_w44,2018-07-18/flight7,44,100,Propulsion/Control,Propulsion/Control,True,100,1.750000,17.230000,0.590000,0.348000
2018-07-18/flight7_w45,2018-07-18/flight7,45,100,Propulsion/Control,Propulsion/Control,True,100,3.120000,18.080000,1.250000,0.523000
2018-07-18/flight7_w46,2018-07-18/flight7,46,100,Propulsion/Control,Propulsion/Control,True,100,4.550000,16.470000,0.371000,0.173000
2018-07-18/flight7_w47,2018-07-18/flight7,47,100,Propulsion/Control,Nominal,False,100,1.230000,17.630000,0.345000,0.353000
2018-07-18/flight7_w48,2018-07-18/flight7,48,100,Propulsion/Control,Nominal,False,100,1.090000,17.630000,0.452000,0.356000
2018-07-18/flight7_w49,2018-07-18/flight7,49,100,Propulsion/Control,Nominal,False,100,1.190000,14.990000,0.357000,0.200000
2018-07-18/flight7_w50,2018-07-18/flight7,50,100,Propulsion/Control,Nominal,False,100,1.290000,17.390000,0.440000,0.300000
2018-07-18/flight7_w51,2018-07-18/flight7,51,100,Propulsion/Control,Nominal,False,100,0.810000,18.670000,0.446000,0.213000
2018-07-18/flight7_w52,2018-07-18/flight7,52,100,Propulsion/Control,Propulsion/Control,True,100,2.380000,20.370000,0.665000,0.459000
2018-07-18/flight7_w53,2018-07-18/flight7,53,100,Propulsion/Control,Propulsion/Control,True,100,2.410000,19.980000,0.763000,0.405000
2018-07-18/flight7_w54,2018-07-18/flight7,54,100,Propulsion/Control,Propulsion/Control,True,100,5.740000,22.240000,1.141000,0.664000
2018-07-18/flight7_w55,2018-07-18/flight7,55,100,Propulsion/Control,Propulsion/Control,True,100,7.630000,21.170000,1.092000,0.621000
2018-07-18/flight7_w56,2018-07-18/flight7,56,100,Propulsion/Control,Propulsion/Control,True,100,4.740000,23.820000,1.250000,0.571000
2018-07-18/flight7_w57,2018-07-18/flight7,57,100,Propulsion/Control,Propulsion/Control,True,100,10.960000,23.520000,0.898000,0.182000
2018-07-18/flight7_w58,2018-07-18/flight7,58,100,Propulsion/Control,Propulsion/Control,True,100,10.460000,17.770000,0.402000,0.248000
2018-07-18/flight7_w59,2018-07-18/flight7,59,100,Propulsion/Control,Propulsion/Control,True,100,8.890000,22.940000,1.104000,0.559000
2018-07-18/flight7_w60,2018-07-18/flight7,60,100,Propulsion/Control,Propulsion/Control,True,100,8.000000,24.720000,0.589000,0.234000
2018-07-18/flight7_w61,2018-07-18/flight7,61,100,Propulsion/Control,Nominal,False,100,1.900000,18.210000,0.279000,0.201000
2018-07-18/flight7_w62,2018-07-18/flight7,62,100,Propulsion/Control,Propulsion/Control,True,100,1.110000,17.380000,0.301000,0.463000
2018-07-18/flight7_w63,2018-07-18/flight7,63,100,Propulsion/Control,Propulsion/Control,True,100,3.090000,14.980000,0.947000,0.537000
2018-07-18/flight7_w64,2018-07-18/flight7,64,100,Propulsion/Control,Propulsion/Control,True,100,4.700000,16.880000,1.024000,0.671000
2018-07-18/flight7_w65,2018-07-18/flight7,65,100,Propulsion/Control,Propulsion/Control,True,100,3.690000,17.900000,0.877000,0.559000
2018-07-18/flight7_w66,2018-07-18/flight7,66,100,Propulsion/Control,Propulsion/Control,True,100,7.030000,19.590000,1.291000,0.666000
2018-07-18/flight7_w67,2018-07-18/flight7,67,100,Propulsion/Control,Propulsion/Control,True,100,1.700000,13.700000,1.398000,0.715000
2018-07-18/flight7_w68,2018-07-18/flight7,68,100,Propulsion/Control,Nominal,False,100,0.090000,0.390000,0.013000,0.008000
2018-07-18/flight7_w69,2018-07-18/flight7,69,100,Propulsion/Control,Nominal,False,100,0.050000,0.150000,0.013000,0.006000
2018-07-18/flight7_w70,2018-07-18/flight7,70,100,Propulsion/Control,Nominal,False,100,0.040000,0.120000,0.013000,0.006000
2018-07-18/flight7_w71,2018-07-18/flight7,71,100,Propulsion/Control,Nominal,False,100,0.040000,0.110000,0.013000,0.007000
2018-07-18/flight7_w72,2018-07-18/flight7,72,100,Propulsion/Control,Nominal,False,100,0.040000,0.100000,0.014000,0.007000
2018-07-18/flight7_w73,2018-07-18/flight7,73,100,Propulsion/Control,Nominal,False,100,0.040000,0.070000,0.014000,0.006000
2018-07-18/flight7_w74,2018-07-18/flight7,74,100,Propulsion/Control,Nominal,False,100,0.050000,0.030000,0.014000,0.007000
